Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Country Code
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2111,Cattle,2017,2017,1000 US$,927,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2111,Cattle,2018,2018,1000 US$,1750,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2111,Cattle,2019,2019,1000 US$,4073,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2111,Cattle,2020,2020,1000 US$,11952,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2111,Cattle,2021,2021,1000 US$,5883,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2006,2006,Head,16212,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2007,2007,Head,23707,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2008,2008,Head,43554,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2009,2009,Head,28964,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2010,2010,Head,31006,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2011,2011,Head,18372,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2012,2012,Head,222913,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2013,2013,Head,71284,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2014,2014,Head,18758,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2015,2015,Head,12157,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2016,2016,Head,19543,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2017,2017,Head,17889,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2018,2018,Head,19232,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2019,2019,Head,16831,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2020,2020,Head,363075,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5608,Import Quantity,2122,Sheep,2021,2021,Head,317112,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2006,2006,1000 US$,2943,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2007,2007,1000 US$,2496,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2008,2008,1000 US$,5990,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2009,2009,1000 US$,3099,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2010,2010,1000 US$,3910,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2011,2011,1000 US$,2707,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2012,2012,1000 US$,17554,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2013,2013,1000 US$,14171,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2014,2014,1000 US$,2136,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2015,2015,1000 US$,1185,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2016,2016,1000 US$,1870,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2017,2017,1000 US$,1605,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2018,2018,1000 US$,1809,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2019,2019,1000 US$,1603,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2020,2020,1000 US$,44250,A,Official figure,IE
TCL,Crops and livestock products,372,Ireland,5622,Import Value,2122,Sheep,2021,2021,1000 US$,48356,A,Official figure,IE
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2006,2006,Head,1474075,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2007,2007,Head,1229484,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2008,2008,Head,1100083,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2009,2009,Head,1130587,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2010,2010,Head,1368146,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2011,2011,Head,1341117,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2012,2012,Head,1212348,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2013,2013,Head,1155942,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2014,2014,Head,1134072,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2015,2015,Head,1072569,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2016,2016,Head,1150563,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2017,2017,Head,1153213,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2018,2018,Head,1073288,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2019,2019,Head,1083142,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2020,2020,Head,1060476,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2111,Cattle,2021,2021,Head,1099629,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2006,2006,1000 US$,1506475,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2007,2007,1000 US$,1380276,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2008,2008,1000 US$,1343526,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2009,2009,1000 US$,1365837,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2010,2010,1000 US$,1529059,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2011,2011,1000 US$,1624134,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2012,2012,1000 US$,1528922,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2013,2013,1000 US$,1471464,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2014,2014,1000 US$,1440211,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2015,2015,1000 US$,1158432,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2016,2016,1000 US$,1182271,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2017,2017,1000 US$,1289425,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2018,2018,1000 US$,1523228,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2019,2019,1000 US$,1412914,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2020,2020,1000 US$,1416698,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2111,Cattle,2021,2021,1000 US$,1583075,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2006,2006,Head,1690704,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2007,2007,Head,1688888,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2008,2008,Head,1461646,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2009,2009,Head,1501456,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2010,2010,Head,1619278,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2011,2011,Head,1346178,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2012,2012,Head,1193682,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2013,2013,Head,1073517,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2014,2014,Head,1189731,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2015,2015,Head,1118457,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2016,2016,Head,1103678,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2017,2017,Head,1028912,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2018,2018,Head,981086,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2019,2019,Head,842374,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2020,2020,Head,533557,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5608,Import Quantity,2122,Sheep,2021,2021,Head,682273,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2006,2006,1000 US$,116093,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2007,2007,1000 US$,125176,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2008,2008,1000 US$,118576,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2009,2009,1000 US$,115239,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2010,2010,1000 US$,122502,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2011,2011,1000 US$,123587,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2012,2012,1000 US$,103734,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2013,2013,1000 US$,91793,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2014,2014,1000 US$,94125,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2015,2015,1000 US$,75665,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2016,2016,1000 US$,67884,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2017,2017,1000 US$,71166,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2018,2018,1000 US$,73590,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2019,2019,1000 US$,61136,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2020,2020,1000 US$,46752,A,Official figure,IT
TCL,Crops and livestock products,380,Italy,5622,Import Value,2122,Sheep,2021,2021,1000 US$,62158,A,Official figure,IT
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2006,2006,Head,3545,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2007,2007,Head,3257,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2008,2008,Head,990,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2009,2009,Head,661,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2010,2010,Head,1393,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2011,2011,Head,2461,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2012,2012,Head,3405,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2013,2013,Head,1196,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2014,2014,Head,2205,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2015,2015,Head,312,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2016,2016,Head,3503,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2017,2017,Head,5525,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2018,2018,Head,4435,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2019,2019,Head,1804,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2020,2020,Head,2608,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2111,Cattle,2021,2021,Head,4628,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2006,2006,1000 US$,4231,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2007,2007,1000 US$,4267,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2008,2008,1000 US$,1177,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2009,2009,1000 US$,810,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2010,2010,1000 US$,1349,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2011,2011,1000 US$,3311,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2012,2012,1000 US$,4410,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2013,2013,1000 US$,2201,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2014,2014,1000 US$,3750,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2015,2015,1000 US$,326,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2016,2016,1000 US$,3565,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2017,2017,1000 US$,8347,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2018,2018,1000 US$,5970,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2019,2019,1000 US$,2032,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2020,2020,1000 US$,3113,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2111,Cattle,2021,2021,1000 US$,4386,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2122,Sheep,2006,2006,Head,0,E,Estimated value,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2122,Sheep,2007,2007,Head,0,E,Estimated value,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2122,Sheep,2008,2008,Head,0,E,Estimated value,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2122,Sheep,2009,2009,Head,0,E,Estimated value,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2122,Sheep,2010,2010,Head,0,E,Estimated value,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2122,Sheep,2011,2011,Head,0,E,Estimated value,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2122,Sheep,2012,2012,Head,1285,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2122,Sheep,2013,2013,Head,0,T,Unofficial figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2122,Sheep,2014,2014,Head,478,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2122,Sheep,2017,2017,Head,35,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5608,Import Quantity,2122,Sheep,2019,2019,Head,38,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2122,Sheep,2006,2006,1000 US$,0,E,Estimated value,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2122,Sheep,2007,2007,1000 US$,0,E,Estimated value,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2122,Sheep,2008,2008,1000 US$,0,E,Estimated value,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2122,Sheep,2009,2009,1000 US$,0,E,Estimated value,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2122,Sheep,2010,2010,1000 US$,0,E,Estimated value,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2122,Sheep,2011,2011,1000 US$,0,E,Estimated value,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2122,Sheep,2012,2012,1000 US$,185,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2122,Sheep,2013,2013,1000 US$,0,T,Unofficial figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2122,Sheep,2014,2014,1000 US$,85,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2122,Sheep,2017,2017,1000 US$,2,A,Official figure,LV
TCL,Crops and livestock products,428,Latvia,5622,Import Value,2122,Sheep,2019,2019,1000 US$,7,A,Official figure,LV
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2006,2006,Head,4674,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2007,2007,Head,5052,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2008,2008,Head,11281,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2009,2009,Head,13374,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2010,2010,Head,21197,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2011,2011,Head,22594,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2012,2012,Head,13789,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2013,2013,Head,10809,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2014,2014,Head,6637,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2015,2015,Head,7064,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2016,2016,Head,10149,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2017,2017,Head,10078,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2018,2018,Head,17734,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2019,2019,Head,23699,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2020,2020,Head,33482,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2111,Cattle,2021,2021,Head,36649,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2006,2006,1000 US$,6242,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2007,2007,1000 US$,6949,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2008,2008,1000 US$,11113,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2009,2009,1000 US$,9370,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2010,2010,1000 US$,16537,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2011,2011,1000 US$,21360,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2012,2012,1000 US$,13581,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2013,2013,1000 US$,8491,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2014,2014,1000 US$,3421,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2015,2015,1000 US$,3719,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2016,2016,1000 US$,4932,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2017,2017,1000 US$,6344,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2018,2018,1000 US$,11781,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2019,2019,1000 US$,15150,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2020,2020,1000 US$,21350,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2111,Cattle,2021,2021,1000 US$,26279,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2122,Sheep,2006,2006,Head,2,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2122,Sheep,2007,2007,Head,0,T,Unofficial figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2122,Sheep,2008,2008,Head,0,E,Estimated value,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2122,Sheep,2009,2009,Head,8,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2122,Sheep,2010,2010,Head,0,T,Unofficial figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2122,Sheep,2011,2011,Head,912,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2122,Sheep,2012,2012,Head,466,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2122,Sheep,2013,2013,Head,0,T,Unofficial figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2122,Sheep,2016,2016,Head,3353,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2122,Sheep,2017,2017,Head,1276,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2122,Sheep,2018,2018,Head,68,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2122,Sheep,2019,2019,Head,47,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5608,Import Quantity,2122,Sheep,2020,2020,Head,49,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2122,Sheep,2006,2006,1000 US$,2,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2122,Sheep,2007,2007,1000 US$,0,T,Unofficial figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2122,Sheep,2008,2008,1000 US$,0,E,Estimated value,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2122,Sheep,2009,2009,1000 US$,2,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2122,Sheep,2010,2010,1000 US$,0,T,Unofficial figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2122,Sheep,2011,2011,1000 US$,74,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2122,Sheep,2012,2012,1000 US$,41,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2122,Sheep,2013,2013,1000 US$,0,T,Unofficial figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2122,Sheep,2016,2016,1000 US$,261,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2122,Sheep,2017,2017,1000 US$,102,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2122,Sheep,2018,2018,1000 US$,4,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2122,Sheep,2019,2019,1000 US$,2,A,Official figure,LT
TCL,Crops and livestock products,440,Lithuania,5622,Import Value,2122,Sheep,2020,2020,1000 US$,5,A,Official figure,LT
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2006,2006,Head,5875,T,Unofficial figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2007,2007,Head,3976,A,Official figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2008,2008,Head,3088,A,Official figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2009,2009,Head,2863,A,Official figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2010,2010,Head,2453,T,Unofficial figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2011,2011,Head,4803,T,Unofficial figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2012,2012,Head,4269,T,Unofficial figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2013,2013,Head,4898,T,Unofficial figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2014,2014,Head,4263,A,Official figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2015,2015,Head,2855,A,Official figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2016,2016,Head,3586,A,Official figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2017,2017,Head,3217,A,Official figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2018,2018,Head,2977,A,Official figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2019,2019,Head,2833,A,Official figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2020,2020,Head,3627,A,Official figure,LU
TCL,Crops and livestock products,442,Luxembourg,5608,Import Quantity,2111,Cattle,2021,2021,Head,2439,A,Official figure,LU
